asset_id,machine_type,sop_task,frequency,ppe_required,critical_task,location
CR-MAT-0107,Shaper Machine,Inspect structural bolts tightness,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Check vibration levels,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Verify emergency stop function,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Check sensor calibration,Quarterly,No,No,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Inspect safety guards,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Check noise levels,Monthly,No,No,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Inspect foundation integrity,Yearly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Verify control system backup,Quarterly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0107,Shaper Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0108,Underframe Inspection Jig,General lubrication of moving parts,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Check electrical panel health,Quarterly,Yes,No,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Inspect structural bolts tightness,Quarterly,Yes,Yes,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Check vibration levels,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Verify emergency stop function,Monthly,No,No,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Inspect hydraulic / pneumatic lines,Monthly,No,No,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Check sensor calibration,Quarterly,Yes,Yes,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Inspect safety guards,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Check noise levels,Monthly,No,Yes,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Inspect foundation integrity,Yearly,No,No,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Verify control system backup,Quarterly,Yes,No,Shock Absorber Shop
CR-MAT-0108,Underframe Inspection Jig,Clean machine body and surroundings,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0109,Wheel Re-Disking Machine,General lubrication of moving parts,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Check electrical panel health,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Inspect structural bolts tightness,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Check vibration levels,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Verify emergency stop function,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Check sensor calibration,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Inspect safety guards,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Check noise levels,Monthly,No,No,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Inspect foundation integrity,Yearly,No,No,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Verify control system backup,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0109,Wheel Re-Disking Machine,Clean machine body and surroundings,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0110,Planer Machine,General lubrication of moving parts,Monthly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Check electrical panel health,Quarterly,Yes,No,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Check vibration levels,Monthly,Yes,No,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Verify emergency stop function,Monthly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Inspect hydraulic / pneumatic lines,Monthly,No,No,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Check sensor calibration,Quarterly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Inspect safety guards,Monthly,Yes,No,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Check noise levels,Monthly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Inspect foundation integrity,Yearly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Verify control system backup,Quarterly,Yes,Yes,Lifting Underframe Shop
CR-MAT-0110,Planer Machine,Clean machine body and surroundings,Monthly,Yes,No,Lifting Underframe Shop
CR-MAT-0111,Ultrasonic Wheel Inspection System,General lubrication of moving parts,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Check electrical panel health,Quarterly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Inspect structural bolts tightness,Quarterly,No,Yes,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Check vibration levels,Monthly,No,Yes,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Verify emergency stop function,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Check sensor calibration,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Inspect safety guards,Monthly,Yes,Yes,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Check noise levels,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Inspect foundation integrity,Yearly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Verify control system backup,Quarterly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0111,Ultrasonic Wheel Inspection System,Clean machine body and surroundings,Monthly,Yes,No,Automatic Bogie Wash Plant
CR-MAT-0112,Bogie Wash System,General lubrication of moving parts,Monthly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Check electrical panel health,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Inspect structural bolts tightness,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Check vibration levels,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Verify emergency stop function,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Check sensor calibration,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Inspect safety guards,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Check noise levels,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Inspect foundation integrity,Yearly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Verify control system backup,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0112,Bogie Wash System,Clean machine body and surroundings,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0113,CNC Axle Turning Lathe,Check CNC axis calibration,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Inspect hydraulic pressure system,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Check spindle bearing vibration,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Verify servo motor performance,Quarterly,No,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Inspect lubrication pump operation,Monthly,Yes,No,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Check tool turret indexing accuracy,Monthly,Yes,No,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Inspect coolant filtration unit,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Verify CNC backup battery health,Quarterly,Yes,No,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Check way cover condition,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Inspect chip conveyor operation,Monthly,Yes,No,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Verify axis ball screw backlash,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0113,CNC Axle Turning Lathe,Check emergency stop circuit integrity,Monthly,No,No,Trolley Shop
CR-MAT-0114,Grinding Machine,General lubrication of moving parts,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Check electrical panel health,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Check vibration levels,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Verify emergency stop function,Monthly,No,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Check sensor calibration,Quarterly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Inspect safety guards,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Check noise levels,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Inspect foundation integrity,Yearly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Verify control system backup,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0114,Grinding Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,General lubrication of moving parts,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Check electrical panel health,Quarterly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Check vibration levels,Monthly,No,No,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Verify emergency stop function,Monthly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Check sensor calibration,Quarterly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Inspect safety guards,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Check noise levels,Monthly,No,Yes,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Inspect foundation integrity,Yearly,No,No,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Verify control system backup,Quarterly,No,No,Wheel Reprofiling Plant
CR-MAT-0115,Shaper Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Wheel Reprofiling Plant
CR-MAT-0116,Centre Lathe,Check chuck jaw wear,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Lubricate lead screw,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Inspect gearbox oil level,Quarterly,Yes,Yes,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Check tailstock alignment,Quarterly,No,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Inspect coolant flow rate,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Check spindle bearing temperature,Monthly,Yes,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Verify feed gearbox shifting,Quarterly,Yes,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Inspect drive belts,Quarterly,Yes,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Check bed wear patterns,Yearly,Yes,Yes,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Verify emergency stop function,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Check electrical panel cooling fans,Quarterly,Yes,No,Shock Absorber Shop
CR-MAT-0116,Centre Lathe,Clean swarf tray and guards,Monthly,Yes,Yes,Shock Absorber Shop
CR-MAT-0117,Planer Machine,General lubrication of moving parts,Monthly,Yes,No,Trolley Shop
CR-MAT-0117,Planer Machine,Check electrical panel health,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Inspect structural bolts tightness,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Check vibration levels,Monthly,No,No,Trolley Shop
CR-MAT-0117,Planer Machine,Verify emergency stop function,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Trolley Shop
CR-MAT-0117,Planer Machine,Check sensor calibration,Quarterly,No,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Inspect safety guards,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Check noise levels,Monthly,No,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Inspect foundation integrity,Yearly,Yes,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Verify control system backup,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0117,Planer Machine,Clean machine body and surroundings,Monthly,Yes,No,Trolley Shop
CR-MAT-0118,Shock Absorber Test Rig,General lubrication of moving parts,Monthly,Yes,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Check electrical panel health,Quarterly,Yes,Yes,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Inspect structural bolts tightness,Quarterly,Yes,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Check vibration levels,Monthly,No,Yes,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Verify emergency stop function,Monthly,Yes,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Inspect hydraulic / pneumatic lines,Monthly,Yes,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Check sensor calibration,Quarterly,Yes,Yes,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Inspect safety guards,Monthly,No,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Check noise levels,Monthly,No,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Inspect foundation integrity,Yearly,Yes,Yes,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Verify control system backup,Quarterly,Yes,No,Centre Lathe Section
CR-MAT-0118,Shock Absorber Test Rig,Clean machine body and surroundings,Monthly,Yes,Yes,Centre Lathe Section
CR-MAT-0119,Wheel Re-Disking Machine,General lubrication of moving parts,Monthly,No,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Check electrical panel health,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Inspect structural bolts tightness,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Check vibration levels,Monthly,Yes,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Verify emergency stop function,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Inspect hydraulic / pneumatic lines,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Check sensor calibration,Quarterly,No,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Inspect safety guards,Monthly,No,Yes,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Check noise levels,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Inspect foundation integrity,Yearly,Yes,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Verify control system backup,Quarterly,Yes,No,Heavy Corrosion Shop
CR-MAT-0119,Wheel Re-Disking Machine,Clean machine body and surroundings,Monthly,Yes,Yes,Heavy Corrosion Shop
CR-MAT-0120,Hydraulic Wheel Press,Check hydraulic pressure stability,Monthly,Yes,No,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Inspect piston seals,Monthly,Yes,No,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Verify load cell calibration,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Inspect hydraulic oil contamination,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Check pressure relief valve operation,Quarterly,No,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Inspect pump motor current draw,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Check ram alignment,Quarterly,No,No,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Verify pressure gauge calibration,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Inspect hoses for leaks,Monthly,Yes,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Check emergency stop function,Monthly,Yes,No,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Inspect structural frame bolts,Quarterly,Yes,Yes,Trolley Shop
CR-MAT-0120,Hydraulic Wheel Press,Clean hydraulic reservoir breather,Monthly,Yes,Yes,Trolley Shop
